site_id,model_cfs,comid,usgs_cfs,nwm_cfs
11472180,1.9051652130991648,8306992,,14.479026676368528
11478500,34.97632080755762,2705477,14.2,17.65734960532747
11468900,17.609244435101335,2546355,11.5,10.947556755303033
10293000,188.54812802021448,8915857,201.0,199.881197532307
11475800,49.11008199644924,8287256,41.2,44.84966799753178
11476600,5.862898891283374,8284190,2.79,3.178322928958945
11469000,73.52993824136635,2544433,39.6,40.25875710014664
08073500,462.13512333358267,1439317,3040.0,2000.2245632914962
08073500,462.13512333358267,1439317,2090.0,2000.2245632914962
08073500,462.13512333358267,1439317,1920.0,2000.2245632914962
08073500,462.13512333358267,1439317,1290.0,2000.2245632914962
08073500,462.13512333358267,1439317,2500.0,2000.2245632914962
08073500,462.13512333358267,1439317,1710.0,2000.2245632914962
08073700,551.3877779782326,1439377,3150.0,2170.088266494746
08073700,551.3877779782326,1439377,2090.0,2170.088266494746
08073700,551.3877779782326,1439377,2480.0,2170.088266494746
08073600,543.3060906249628,1439357,3130.0,2099.812015065543
08073600,543.3060906249628,1439357,2030.0,2099.812015065543
08073600,543.3060906249628,1439357,2500.0,2099.812015065543
08072600,200.57546406347794,1439269,1280.0,1120.1822589619749
08072600,200.57546406347794,1439269,1050.0,1120.1822589619749
08072600,200.57546406347794,1439269,1200.0,1120.1822589619749
08074000,821.6360697236538,1440301,2120.0,2719.938133204644
11473900,58.215802836376476,8295207,53.2,63.91960557128545
11475560,2.5965719868924224,8287590,2.5,2.825175936852396
02085070,31.92605400986827,8778383,26.5,27.54546538431086
02086849,11.106560114175112,933020162,20.8,13.419585700048879
02068500,56.75176776274092,8675313,97.8,97.46856982140766
11109550,15.59497096268837,17572259,,5.297204881598242
02092554,464.28681972046286,10976859,,83.34269013714567
02133624,69.58907799456253,9130612,99.0,91.11192396348976
08091500,7.8307610429911865,5512008,34.4,31.4300822974829
08091500,7.8307610429911865,5512008,32.9,31.4300822974829
08091500,7.8307610429911865,5512008,33.8,31.4300822974829
02134170,124.53958154821711,9129886,96.6,110.88815552145653
02132320,11.38257627692959,9110346,23.2,21.541966518499517
10308200,179.74436213570067,8922715,168.0,164.9196453137586
11427000,147.78731132010122,14996611,82.3,70.62939842130989
10260855,0.4384801918877225,22658651,0.17,0.3531469921065495
10308792,3.803579451485248,8922665,0.96,2.825175936852396
10308794,3.803579451485248,8922665,3.36,2.825175936852396
103087835,0.21557762645852363,8922761,0.01,0.0
10308783,0.19892660974770407,8922761,0.11,0.0
10308785,0.2399063334672647,8922761,0.0,0.0
103087889,0.3334810096246409,8922755,0.04,0.3531469921065495
103087855,0.2399063334672647,8922761,0.01,0.0
103087891,0.19870041637404118,8922743,0.37,0.0
10308784,0.2399063334672647,8922761,0.04,0.0
10260500,19.925172034550602,22658309,2.74,33.90211124222875
103087865,0.27972697505165167,8922761,0.0,0.0
10308789,0.5167303765596013,8922717,0.7,0.706293984213099
11085000,49.4758796960225,22524845,0.0,119.36368333201372
11102300,14.529522506984593,22515830,0.0,11.653850739516132
11087020,36.07596237300452,22521721,117.0,183.28328890329917
11089500,0.4633805933466579,22527373,1.15,1.0594409763196484
11101250,9.605935231208957,22515826,1.43,0.706293984213099
11088500,0.8185908723263559,22527375,1.21,1.0594409763196484
11446500,1144.7750413011167,948021150,5150.0,5130.166354331844
11447360,4.902513157237247,15022679,0.0,15.185320660581628
11303000,1148.7359802112326,2819818,401.0,440.0211521647606
11381500,162.49602826767745,8019544,152.0,152.91264758213592
11530500,1243.1486299533956,4440630,3650.0,3848.595919977176
11390000,64.21841210455408,1680009,179.0,169.1574092190372
11453000,0.12760391243904914,15039097,21.2,17000.143053017186
11452900,50.934121694714236,948020657,,844.0213111346532
11390500,991.1533348544355,2851625,7530.0,7530.50645968006
11452800,0.010905307947397648,948020657,,844.0213111346532
11370500,1021.4895712990165,2495224,13600.0,13600.043813015327
11389500,1147.8526615402054,24688709,9080.0,8710.017413315936
11482500,78.60714790356327,8315607,52.8,48.381137918597275
11425500,1127.2684294591627,15039097,16600.0,17000.143053017186
11370700,1062.7244230768051,2495178,260.0,1.7657349605327473
11452500,56.981968616653894,15030099,6.39,2.825175936852396
11289850,1.1025543577360162,2823570,0.0,3.5314699210654945
11377100,1024.7288614896906,12068830,13900.0,13900.218756305894
11224000,45.48009839621356,17112805,113.0,144.0839727794722
11376550,391.4281148443258,2496048,296.0,277.9266827878544
11376000,97.86309734127681,4296241,89.1,115.83221341094823
11374000,95.42556186297456,2495212,47.5,41.31819807646629
11355010,116.52438453932912,7952678,970.0,987.0458429378058
11361000,137.95086575079404,7948412,,111.24130251356308
11251000,2686.565668318366,19791955,433.0,437.9022702121213
11189500,127.87829586873748,14961121,36.7,44.143374013318684
11523200,102.38243918706306,8242324,77.1,74.16086834237538
10310000,55.81015654439678,8924041,57.2,52.618901823875866
08164503,9.913319490061015,7846391,128.0,126.07347618203816
08164503,9.913319490061015,7846391,72.9,126.07347618203816
08164503,9.913319490061015,7846391,104.0,126.07347618203816
11527000,883.063504882817,8245172,780.0,782.9268815002201
103366092,32.881049918347905,8943677,21.7,25.07343643956501
10336610,60.22060305738683,8944439,21.3,18.363643589540573
08117370,18.79776115429817,1605410,,31.783229289589453
11530000,1586.7758534254704,8241662,1220.0,1230.0109735071119
08164504,15.754879473319297,7846399,86.2,56.50351873704791
08164504,15.754879473319297,7846399,42.2,56.50351873704791
08164504,15.754879473319297,7846399,60.6,56.50351873704791
08070200,646.552320003054,1520083,702.0,531.8393701124635
08070200,646.552320003054,1520083,325.0,531.8393701124635
08070200,646.552320003054,1520083,460.0,531.8393701124635
08069500,4796.765193725671,1468442,2430.0,
08068000,365.41074623306264,1468280,569.0,530.0736351519307
08071000,88.48130086927257,1520237,54.5,50.500019871236574
08071000,88.48130086927257,1520237,47.5,50.500019871236574
